dataHora,ordem,linha,latitude,longitude,velocidade
08-02-2015 20:50:07,A41172,463,"-22.909224","-43.222618",0
08-02-2015 20:50:07,A41441,127,"-22.901131","-43.208031",0
08-02-2015 20:50:07,A41864,,"-22.910975","-43.167313",0.56
08-02-2015 20:50:07,A41869,,"-22.870626","-43.249512",0
08-02-2015 20:50:07,A50183,226,"-22.928116","-43.236435",23.89
08-02-2015 20:50:07,A63521,107,"-22.94206","-43.179508",46
08-02-2015 20:50:07,A71533,,"-22.929928","-43.254593",0.56
08-02-2015 20:50:07,A72186,006,"-22.931202","-43.178226",0.37
08-02-2015 20:50:07,B10152,323,"-22.7956","-43.1785",61
08-02-2015 20:50:07,B11616,378,"-22.8662","-43.3571",0
08-02-2015 20:50:07,B11699,669,"-22.8242","-43.3917",38.34
08-02-2015 20:50:07,B11719,778,"-22.8778","-43.3242",32.6
08-02-2015 20:50:07,B19517,374,"-22.8621","-43.2477",47
08-02-2015 20:50:07,B25581,606,"-22.9037","-43.2963",47
08-02-2015 20:50:07,B27006,639,"-22.9137","-43.2364",32
08-02-2015 20:50:07,B27125,950,"-22.8334","-43.3188",7
08-02-2015 20:50:07,B31154,486,"-22.9165","-43.1945",39.08
08-02-2015 20:50:07,B51583,,"-22.8763","-43.3688",0
08-02-2015 20:50:07,B58202,621,"-22.9253","-43.2356",0
08-02-2015 20:50:07,B58705,725,"-22.8412","-43.3713",37.78
08-02-2015 20:50:07,B60062,386,"-22.8417","-43.2518",63
08-02-2015 20:50:07,B60071,386,"-22.9073","-43.1903",51
08-02-2015 20:50:07,B60161,,"-22.8151","-43.3863",0
08-02-2015 20:50:07,B82572,711,"-22.8823","-43.3239",0.74
08-02-2015 20:50:07,B82652,265,"-22.8785","-43.2655",40.74
08-02-2015 20:50:07,C13010,,"-22.931704","-43.373226",38
08-02-2015 20:50:07,C13056,341,"-22.910622","-43.216877",62
08-02-2015 20:50:07,C13083,766,"-22.882139","-43.33197",40
08-02-2015 20:50:07,C13203,,"-22.880692","-43.358513",0
08-02-2015 20:50:07,C20119,859,"-22.918131","-43.361031",15
08-02-2015 20:50:07,C27052,775,"-22.87257","-43.336369",23
08-02-2015 20:50:07,C30015,,"-22.950054","-43.348324",0
08-02-2015 20:50:07,C30018,,"-22.952332","-43.348141",0
08-02-2015 20:50:07,C30102,,"-22.952736","-43.348648",0
08-02-2015 20:50:07,C30115,,"-22.950365","-43.347973",0
08-02-2015 20:50:07,C30185,734,"-22.951668","-43.348255",0
08-02-2015 20:50:07,C30199,550,"-22.979126","-43.223049",0
08-02-2015 20:50:07,C30248,886,"-23.000423","-43.362644",67
08-02-2015 20:50:07,C30320,,"-22.951185","-43.348438",0
08-02-2015 20:50:07,C30325,557,"-22.977955","-43.333961",9
08-02-2015 20:50:07,C47531,,"-22.952742","-43.349346",0
08-02-2015 20:50:07,C47557,,"-22.937235","-43.370232",32
08-02-2015 20:50:07,C47564,,"-22.952616","-43.350178",0
08-02-2015 20:50:07,C47618,,"-22.945152","-43.344345",0
08-02-2015 20:50:07,C47637,861,"-22.955252","-43.337238",0
08-02-2015 20:50:07,C47660,,"-22.953184","-43.350494",0
08-02-2015 20:50:07,C47679,614,"-23.001354","-43.366508",0
08-02-2015 20:50:07,C47684,,"-22.927364","-43.342506",0
08-02-2015 20:50:07,C47698,,"-22.945326","-43.34417",0
08-02-2015 20:50:07,C47770,861,"-22.934422","-43.383244",0
08-02-2015 20:50:07,C47873,,"-22.952551","-43.350662",0
08-02-2015 20:50:07,C47912,,"-22.952673","-43.34864",0
08-02-2015 20:50:07,C47928,,"-22.952896","-43.349533",0
08-02-2015 20:50:07,C47933,,"-22.952415","-43.348316",0
08-02-2015 20:50:07,C51590,371,"-22.908136","-43.199177",68
08-02-2015 20:50:07,C51633,,"-22.877527","-43.368862",0
08-02-2015 20:50:07,C51639,371,"-22.88553","-43.252258",0
08-02-2015 20:50:07,C82574,363,"-22.882805","-43.36739",0
08-02-2015 20:50:08,A41069,170,"-22.875154","-43.240608",0
08-02-2015 20:50:08,A41291,170,"-22.96562","-43.21883",0.37
08-02-2015 20:50:08,A41314,128,"-22.984604","-43.213608",24.63
08-02-2015 20:50:08,A41348,132,"-22.91044","-43.171913",2.22
08-02-2015 20:50:08,A48011,,"-22.98509","-43.205124",17.41
08-02-2015 20:50:08,A48083,401,"-22.907536","-43.198795",49.08
08-02-2015 20:50:08,A48100,415,"-22.910229","-43.270771",0.19
08-02-2015 20:50:08,A48108,413,"-22.921309","-43.219727",27.78
08-02-2015 20:50:08,A48152,,"-22.910261","-43.27079",0
08-02-2015 20:50:08,A50002,608,"-22.928684","-43.254128",0
08-02-2015 20:50:08,A50205,603,"-22.926529","-43.235332",10
08-02-2015 20:50:08,A71530,,"-22.930393","-43.254162",0
08-02-2015 20:50:08,A71616,,"-22.929571","-43.254879",0
08-02-2015 20:50:08,A72062,,"-22.974579","-43.226376",1.67
08-02-2015 20:50:08,A72078,,"-22.945707","-43.207985",0.37
08-02-2015 20:50:08,B10034,901,"-22.8121","-43.1763",36
08-02-2015 20:50:08,B11711,669,"-22.8146","-43.3806",28.15
08-02-2015 20:50:08,B27012,629,"-22.8861","-43.2516",8
08-02-2015 20:50:08,B27127,639,"-22.8826","-43.3228",0
08-02-2015 20:50:08,B51578,917,"-22.8839","-43.3191",10
08-02-2015 20:50:08,B51593,,"-22.8765","-43.3688",0
08-02-2015 20:50:08,B58181,622,"-22.8462","-43.2868",0
08-02-2015 20:50:08,B60047,945,"-22.8066","-43.3664",0
08-02-2015 20:50:08,B60049,399,"-22.8245","-43.3322",0
08-02-2015 20:50:08,B60064,386,"-22.8894","-43.2192",68
08-02-2015 20:50:08,B60087,375,"-22.9065","-43.1962",33
08-02-2015 20:50:08,B71027,247,"-22.9045","-43.2989",28
08-02-2015 20:50:08,B73006,,"-22.8043","-43.3644",0
08-02-2015 20:50:08,C12517,2345,"-22.859871","-43.370701",0
08-02-2015 20:50:08,C13029,,"-22.880613","-43.357063",0
08-02-2015 20:50:08,C13075,,"-22.880589","-43.357262",0
08-02-2015 20:50:08,C13095,,"-22.880482","-43.357185",0
08-02-2015 20:50:08,C13096,,"-22.880646","-43.356865",0
08-02-2015 20:50:08,C20222,600,"-22.91654","-43.250198",16
08-02-2015 20:50:08,C20237,611,"-22.940411","-43.368359",13
08-02-2015 20:50:08,C30046,343,"-22.908369","-43.314545",67
08-02-2015 20:50:08,C30047,343,"-22.977596","-43.334221",0
08-02-2015 20:50:08,C30198,550,"-22.949787","-43.348179",0
08-02-2015 20:50:08,C30203,550,"-22.953293","-43.354965",30
08-02-2015 20:50:08,C30283,886,"-22.948196","-43.339146",11
